case_duration_s,case_duration_h
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
82980.0,23.05
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83040.0,23.066666666666666
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83100.0,23.083333333333332
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83160.0,23.1
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83220.0,23.116666666666667
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83280.0,23.133333333333333
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83340.0,23.15
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83400.0,23.166666666666668
83460.0,23.183333333333334
83460.0,23.183333333333334
83460.0,23.183333333333334
83460.0,23.183333333333334
83460.0,23.183333333333334
83520.0,23.2
83520.0,23.2
83520.0,23.2
83520.0,23.2
83640.0,23.233333333333334
83640.0,23.233333333333334
83760.0,23.266666666666666
83820.0,23.283333333333335
83880.0,23.3
84180.0,23.383333333333333
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86520.0,24.033333333333335
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86580.0,24.05
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
86640.0,24.066666666666666
